slot,index,length,w,x,y,z,norm,length_ok,decode_ok,norm_in_range
chest,76,16,0.99945068359375,0.028076171875,0.0189208984375,0.00054931640625,1.000024,True,True,True
chest,77,16,0.99945068359375,0.02813720703125,0.0189208984375,0.00054931640625,1.000026,True,True,True
chest,78,16,0.99945068359375,0.0281982421875,0.0189208984375,0.00054931640625,1.000028,True,True,True
chest,79,16,0.99945068359375,0.0281982421875,0.01885986328125,0.00054931640625,1.000026,True,True,True
chest,80,16,0.99945068359375,0.0281982421875,0.018798828125,0.00054931640625,1.000025,True,True,True
chest,81,16,0.99945068359375,0.02813720703125,0.018798828125,0.00054931640625,1.000024,True,True,True
chest,82,16,0.99945068359375,0.02813720703125,0.01873779296875,0.00054931640625,1.000022,True,True,True
chest,83,16,0.99945068359375,0.028076171875,0.018798828125,0.00054931640625,1.000022,True,True,True
chest,84,16,0.99945068359375,0.02801513671875,0.01873779296875,0.00054931640625,1.000019,True,True,True
chest,85,16,0.99945068359375,0.02801513671875,0.01873779296875,0.00054931640625,1.000019,True,True,True
chest,86,16,0.99945068359375,0.0279541015625,0.0186767578125,0.00054931640625,1.000016,True,True,True
chest,87,16,0.99945068359375,0.02789306640625,0.0186767578125,0.00054931640625,1.000014,True,True,True
chest,88,16,0.99945068359375,0.02789306640625,0.01861572265625,0.00054931640625,1.000013,True,True,True
chest,89,16,0.99945068359375,0.0279541015625,0.01861572265625,0.00054931640625,1.000015,True,True,True
chest,90,16,0.99945068359375,0.0279541015625,0.01861572265625,0.00054931640625,1.000015,True,True,True
chest,91,16,0.99945068359375,0.0279541015625,0.01861572265625,0.00054931640625,1.000015,True,True,True
chest,92,16,0.99945068359375,0.02801513671875,0.0186767578125,0.00054931640625,1.000018,True,True,True
chest,93,16,0.99945068359375,0.02801513671875,0.0186767578125,0.00054931640625,1.000018,True,True,True
chest,94,16,0.99945068359375,0.02801513671875,0.01873779296875,0.00054931640625,1.000019,True,True,True
chest,95,16,0.99945068359375,0.02801513671875,0.01873779296875,0.00054931640625,1.000019,True,True,True
chest,96,16,0.99945068359375,0.028076171875,0.018798828125,0.00054931640625,1.000022,True,True,True
chest,97,16,0.99945068359375,0.028076171875,0.01873779296875,0.00054931640625,1.000021,True,True,True
chest,98,16,0.99945068359375,0.028076171875,0.01873779296875,0.00054931640625,1.000021,True,True,True
chest,99,16,0.99945068359375,0.028076171875,0.01873779296875,0.00054931640625,1.000021,True,True,True
chest,100,16,0.99945068359375,0.02801513671875,0.0186767578125,0.00054931640625,1.000018,True,True,True
